,name,bar_code,sales_countries,ingredients_list,ingredients_analysis,nutriment_energy-kj_tr,nutriment_energy-kcal_tr,nutriment_fat_tr,nutriment_carbohydrates_tr,nutriment_proteins_tr,nutriment_energy_tr,nutriment_saturated-fat_tr,nutriment_sugars_tr,nutriment_salt_tr,nutriment_sodium_tr,traceability_code,labels,eco_score,quantity,packaging,brand,categories,ingredients_origins,manufacturing,markets,nova_score,fats_lipids_quantity,fats_lipids_comment,salt_quantity,salt_comment,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr_diff,nutriment_fat_tr_diff,nutriment_carbohydrates_tr_diff,nutriment_proteins_tr_diff,nutriment_salt_tr_diff,nutriment_sodium_tr_diff,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,nutriment_energy_tr_diff,nutriment_saturated-fat_tr_diff,nutriment_sugars_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,allergens,additives,generic_name,link,palm_ingredients,origin_detail
436,Thon au gingembre et curcuma,3019082000379,['France'],[],[],?,174,"7,8","7,8",25,728 kj(174 kcal),1,"0,6",1,"0,4",['MSC-C-51337'],,,,['Boîte en métal'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,Mortelle Adèle,9791027602483,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,Graine de tournesol,3760308070767,['France'],[],[],?,653,"55,5","10,1","25,1",2732 kj(653 kcal),"6,23","2,62",,,,,,,['Sachet en plastique'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,Sockrade kikärtor,8697880349644,['France'],[],[],?,378,"3,1",78,"9,6",1582 kj(378 kcal),"0,9","65,17",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,Pommes de table,3590920021669,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,3 escalopes fines de dinde,0217891027621,['France'],[],[],?,?,?,?,?,,,,,,"['FR 72.264.002 CE', 'Sablé-sur-Sarthe (Sarthe, France)']",,,,"['Barquette', 'Film en plastique']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,Gauffretes CORAL nature,8410712000878,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,Barre chocolatée,7622201443436,['France'],[],[],?,516,28,59,"5,6",2159 kj(516 kcal),19,52,"0,27","0,108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,Crème légère semi-épaisse - Auchan - 20cl,3596710484089,['France'],[],[],?,193,18,5,"2,8",808 kj(193 kcal),11,"3,1","0,14","0,056",,"['Nutriscore', 'Nutriscore D']",C,20cl,,['Auchan'],"['Produits laitiers', 'Crèmes', 'Crèmes légères']",,,,,18 g,en quantité modérée,0.14 g,en faible quantité,,+20%,+28%,-8%,+1%,+30%,+30%,68.4%,19.8%,4.5%,4.0%,2.6%,0.7%,70,11 g,en quantité élevée,3.1 g,en faible quantité,+22%,+17%,-21%,12,+22%,D,+22%,,,,,,
445,Bouchées aux crevettes,3474930406589,['France'],[],[],?,157,5,"11,6","16,1",657 kj(157 kcal),"1,6","2,2","0,6","0,24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,Bake your own,8718537591565,['France'],[],[],?,381,"3,2","82,9","1,8",1594 kj(381 kcal),"3,2","62,8","0,52","0,208",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,Noob,9782302030855,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,Bombay mix,5027738018737,['France'],[],[],?,508,35,32,17,2125 kj(508 kcal),"4,4","2,2","2,77","1,108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
