,name,bar_code,traceability_code,sales_countries,ingredients_list,ingredients_analysis,nutriment_energy-kj_tr,nutriment_energy-kcal_tr,nutriment_fat_tr,nutriment_carbohydrates_tr,nutriment_proteins_tr,nutriment_energy_tr,nutriment_saturated-fat_tr,nutriment_sugars_tr,nutriment_salt_tr,nutriment_sodium_tr,brand,labels,eco_score,categories,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr_diff,nutriment_energy_tr_diff,nutriment_fat_tr_diff,nutriment_saturated-fat_tr_diff,nutriment_carbohydrates_tr_diff,nutriment_sugars_tr_diff,nutriment_proteins_tr_diff,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,quantity,packaging,allergens,nova_score,salt_quantity,salt_comment,nutriment_salt_tr_diff,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,ingredients_origins,markets,manufacturing,generic_name,additives,link,origin_detail
1227,Encornets a l'ail,3760300060179,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228,Rillettes de poulet aux citrons confits et olives,3350240140514,,['France'],[],[],?,?,?,?,?,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,Préparation pour poulet à la thaï,30182165,,['France'],[],[],?,218,"11,3","26,6","1,5",912 kj(218 kcal),"4,6","19,3","5,6","2,24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,Sel rose de l’Himalaya à la truffe d’été,3237850002503,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,Caramel au sel,4902888247675,,['France'],[],[],?,31,"1,7","3,6","0,2",130 kj(31 kcal),0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,Mini donuts - Marché frais géant,3665287011001,,['France'],[],[],?,420,24,43,43,1757 kj(420 kcal),13,13,,,['Marché frais géant'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,Biscuits tomate basilic,3760310521981,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,Coutry club,0051202008240,,['France'],[],[],?,53.521126760563,0,"13,239",0,224 kj(53 kcal),0,"13,239",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,Jambon,0207510026371,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,Bledina,3041091678140,,['France'],[],[],?,64,"0,1",14,"0,4",268 kj(64 kcal),"0,1",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,Sauce soja sucrée,3614700694031,,['France'],[],[],?,240,0,"56,1","3,9",1004 kj(240 kcal),0,"55,6","6,4","2,56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,Pesto senza agluo,080326493005649100481,,['France'],[],[],?,557,56,3,9,2330 kj(557 kcal),13,0,1,"0,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,Raisins secs bio,29023868,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,Nouga aux cacahuete,6421922028349,,['France'],[],[],?,394,"7,2",76,"6,7",1648 kj(394 kcal),"2,3",54,"0,3","0,12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,Boulettes au boeuf Halal,3436590010179,,['France'],[],[],?,239,20,"3,2","11,6",1000 kj(239 kcal),9,2,"1,2","0,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,Plumcake preparati con yogurt plumcake,8023797114103,,['France'],[],[],?,394,14,60,"5,9",1648 kj(394 kcal),2,35,"0,7","0,28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,Calmars entiers farcis à l'encre,8410042555895,,['France'],[],[],?,172,"9,5","7,5",14,720 kj(172 kcal),"1,3",0,"1,1","0,44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,Protein milk shake,5900512999609,,['France'],[],[],?,59,"3,5","5,1","7,4",247 kj(59 kcal),"2,1","5,1","0,63","0,252",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,Champion chips,7610095123305,,['France'],[],[],?,536,34,49,"5,9",2243 kj(536 kcal),2,"0,8","1,5","0,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,Mini chocolats,5907443601755,,['France'],[],[],?,548,34,52,"7,3",2293 kj(548 kcal),21,52,"0,22","0,088",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,Organics,9002490249588,,['France'],[],[],?,38,0,9,0,159 kj(38 kcal),0,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,Chipolata persillée,2204318022763,,['France'],[],[],?,267,23,"0,5",15,1117 kj(267 kcal),"8,5","0,5","2,1","0,84",,,E,"['Viandes', 'Charcuteries', 'Saucisses', 'Saucisses françaises', 'Chipolatas']",23 g,en quantité élevée,8.5 g,en quantité élevée,0.5 g,en faible quantité,,+12%,+12%,+22%,+18%,-57%,-21%,-3%,86.2%,9.9%,1.8%,1.2%,0.7%,0.2%,24,,,,,2.1 g,en quantité élevée,+17%,+17%,20,+20%,E,+20%,,,,,,,
